pd420 ryang69 mishra03
152037.75447 97773.92227 8470.60249 31784.04822
152041.75458 97807.08691 8478.20892 31794.22736
152045.75469 97840.23484 8485.81959 31804.40806
152049.75479 97873.36604 8493.4345 31814.59033
152053.7549 97906.4805 8501.05365 31824.77417
152057.755 97939.57818 8508.67704 31834.95959
152061.75511 97972.65908 8516.30468 31845.14658
152065.75521 98005.72318 8523.93656 31855.33513
152069.75532 98038.77045 8531.57269 31865.52526
152073.75543 98071.80088 8539.21306 31875.71697
152077.75553 98104.81444 8546.85769 31885.91024
152081.75564 98137.81112 8554.50656 31896.10509
152085.75574 98170.7909 8562.15969 31906.30151
152089.75585 98203.75377 8569.81707 31916.4995
152093.75595 98236.69969 8577.4787 31926.69906
152097.75606 98269.62865 8585.14458 31936.9002
152101.75617 98302.54064 8592.81472 31947.10291
152105.75627 98335.43563 8600.48912 31957.30719
152109.75638 98368.31361 8608.16778 31967.51305
152113.75648 98401.17455 8615.8507 31977.72048
152117.75659 98434.01844 8623.53787 31987.92949
152121.75669 98466.84526 8631.22931 31998.14007
152125.7568 98499.65498 8638.92501 32008.35222
152129.75691 98532.44759 8646.62498 32018.56595
152133.75701 98565.22308 8654.32921 32028.78125
152137.75712 98597.98141 8662.0377 32038.99812
152141.75722 98630.72258 8669.75047 32049.21657
152145.75733 98663.44656 8677.4675 32059.4366
152149.75743 98696.15333 8685.1888 32069.6582
152153.75754 98728.84288 8692.91438 32079.88138
152157.75765 98761.51519 8700.64422 32090.10613
152161.75775 98794.17023 8708.37834 32100.33246
152165.75786 98826.80799 8716.11673 32110.56036
152169.75796 98859.42845 8723.8594 32120.78984
152173.75807 98892.03158 8731.60635 32131.0209
152177.75817 98924.61738 8739.35757 32141.25353
152181.75828 98957.18582 8747.11308 32151.48774
152185.75839 98989.73688 8754.87286 32161.72352
152189.75849 99022.27055 8762.63692 32171.96088
152193.7586 99054.78679 8770.40527 32182.19982
152197.7587 99087.28561 8778.1779 32192.44034
152201.75881 99119.76697 8785.95482 32202.68243
152205.75892 99152.23085 8793.73602 32212.9261
152209.75902 99184.67725 8801.52152 32223.17135
152213.75913 99217.10613 8809.31129 32233.41818
152217.75923 99249.51748 8817.10536 32243.66658
152221.75934 99281.91128 8824.90372 32253.91656
152225.75944 99314.28752 8832.70638 32264.16812
152229.75955 99346.64617 8840.51332 32274.42126
152233.75966 99378.98721 8848.32456 32284.67598
152237.75976 99411.31062 8856.1401 32294.93227
152241.75987 99443.61639 8863.95993 32305.19015
152245.75997 99475.9045 8871.78406 32315.4496
152249.76008 99508.17492 8879.61249 32325.71064
152253.76018 99540.42764 8887.44522 32335.97325
152257.76029 99572.66264 8895.28225 32346.23744
152261.7604 99604.8799 8903.12358 32356.50322
152265.7605 99637.0794 8910.96922 32366.77057
152269.76061 99669.26112 8918.81916 32377.0395
152273.76071 99701.42504 8926.67341 32387.31001
152277.76082 99733.57115 8934.53197 32397.58211
152281.76092 99765.69942 8942.39483 32407.85578
152285.76103 99797.80984 8950.26201 32418.13104
152289.76114 99829.90238 8958.13349 32428.40787
152293.76124 99861.97703 8966.00929 32438.68629
152297.76135 99894.03377 8973.8894 32448.96629
152301.76145 99926.07258 8981.77383 32459.24787
152305.76156 99958.09344 8989.66257 32469.53103
152309.76166 99990.09633 8997.55563 32479.81577
152313.76177 100022.08123 9005.453 32490.1021
152317.76188 100054.04812 9013.3547 32500.39
152321.76198 100085.99699 9021.26071 32510.67949
152325.76209 100117.92781 9029.17105 32520.97057
152329.76219 100149.84057 9037.08571 32531.26322
152333.7623 100181.73524 9045.00469 32541.55746
152337.7624 100213.61181 9052.928 32551.85328
152341.76251 100245.47026 9060.85563 32562.15068
152345.76262 100277.31057 9068.78759 32572.44967
152349.76272 100309.13272 9076.72388 32582.75024
152353.76283 100340.93669 9084.6645 32593.05239
152357.76293 100372.72246 9092.60945 32603.35613
152361.76304 100404.49001 9100.55873 32613.66145
152365.76314 100436.23933 9108.51234 32623.96836
152369.76325 100467.97039 9116.47029 32634.27685
152373.76336 100499.68318 9124.43258 32644.58692
152377.76346 100531.37767 9132.3992 32654.89858
152381.76357 100563.05386 9140.37016 32665.21183
152385.76367 100594.71171 9148.34546 32675.52666
152389.76378 100626.35121 9156.3251 32685.84307
152393.76388 100657.97234 9164.30908 32696.16107
152397.76399 100689.57508 9172.2974 32706.48066
152401.7641 100721.15941 9180.29007 32716.80183
152405.7642 100752.72532 9188.28708 32727.12458
152409.76431 100784.27278 9196.28843 32737.44892
152413.76441 100815.80177 9204.29414 32747.77485
152417.76452 100847.31229 9212.30419 32758.10237
152421.76463 100878.80429 9220.31859 32768.43147
152425.76473 100910.27778 9228.33735 32778.76216
152429.76484 100941.73272 9236.36045 32789.09443
152433.76494 100973.16911 9244.38791 32799.42829
152437.76505 101004.58691 9252.41972 32809.76374
152441.76515 101035.98612 9260.45589 32820.10078
152445.76526 101067.3667 9268.49641 32830.4394
152449.76537 101098.72865 9276.5413 32840.77961
152453.76547 101130.07195 9284.59054 32851.12141
152457.76558 101161.39657 9292.64414 32861.4648
152461.76568 101192.70249 9300.7021 32871.80977
152465.76579 101223.98971 9308.76443 32882.15634
152469.76589 101255.25819 9316.83111 32892.50449
152473.766 101286.50792 9324.90217 32902.85423
152477.76611 101317.73888 9332.97759 32913.20556
152481.76621 101348.95104 9341.05737 32923.55848
152485.76632 101380.14441 9349.14153 32933.91298
152489.76642 101411.31894 9357.23005 32944.26908
152493.76653 101442.47463 9365.32295 32954.62677
152497.76663 101473.61145 9373.42022 32964.98604
152501.76674 101504.72938 9381.52186 32975.34691
152505.76685 101535.82841 9389.62787 32985.70936
152509.76695 101566.90852 9397.73826 32996.07341
152513.76706 101597.96969 9405.85303 33006.43905
152517.76716 101629.0119 9413.97217 33016.80627
152521.76727 101660.03512 9422.09569 33027.17509
152525.76737 101691.03935 9430.2236 33037.5455
152529.76748 101722.02456 9438.35588 33047.9175
152533.76759 101752.99073 9446.49255 33058.29109
152537.76769 101783.93784 9454.6336 33068.66627
152541.7678 101814.86588 9462.77903 33079.04304
152545.7679 101845.77483 9470.92885 33089.4214
152549.76801 101876.66466 9479.08306 33099.80136
152553.76811 101907.53535 9487.24166 33110.18291
152557.76822 101938.3869 9495.40464 33120.56605
152561.76833 101969.21927 9503.57202 33130.95078
152565.76843 102000.03246 9511.74379 33141.33711
152569.76854 102030.82643 9519.91995 33151.72502
152573.76864 102061.60118 9528.1005 33162.11453
152577.76875 102092.35668 9536.28545 33172.50564
152581.76885 102123.09291 9544.4748 33182.89833
152585.76896 102153.80986 9552.66854 33193.29262
152589.76907 102184.50751 9560.86669 33203.68851
152593.76917 102215.18583 9569.06923 33214.08598
152597.76928 102245.8448 9577.27618 33224.48505
152601.76938 102276.48442 9585.48752 33234.88572
152605.76949 102307.10465 9593.70327 33245.28798
152609.76959 102337.70549 9601.92343 33255.69183
152613.7697 102368.2869 9610.14799 33266.09728
152617.76981 102398.84888 9618.37696 33276.50432
152621.76991 102429.3914 9626.61033 33286.91296
152625.77002 102459.91445 9634.84812 33297.32319
152629.77012 102490.418 9643.09031 33307.73502
152633.77023 102520.90203 9651.33692 33318.14844
152637.77033 102551.36653 9659.58794 33328.56346
152641.77044 102581.81148 9667.84338 33338.98007
152645.77055 102612.23686 9676.10323 33349.39828
152649.77065 102642.64265 9684.36749 33359.81808
152653.77076 102673.02882 9692.63618 33370.23948
152657.77086 102703.39537 9700.90928 33380.66248
152661.77097 102733.74227 9709.1868 33391.08708
152665.77108 102764.06951 9717.46875 33401.51327
152669.77118 102794.37705 9725.75511 33411.94105
152673.77129 102824.66489 9734.0459 33422.37044
152677.77139 102854.93301 9742.34112 33432.80142
152681.7715 102885.18139 9750.64076 33443.234
152685.7716 102915.41 9758.94482 33453.66818
152689.77171 102945.61883 9767.25332 33464.10395
152693.77182 102975.80786 9775.56624 33474.54132
152697.77192 103005.97707 9783.8836 33484.98029
152701.77203 103036.12644 9792.20539 33495.42086
152705.77213 103066.25596 9800.53161 33505.86302
152709.77224 103096.3656 9808.86226 33516.30679
152713.77234 103126.45534 9817.19735 33526.75215
152717.77245 103156.52516 9825.53687 33537.19911
152721.77256 103186.57506 9833.88083 33547.64768
152725.77266 103216.605 9842.22924 33558.09784
152729.77277 103246.61496 9850.58208 33568.54959
152733.77287 103276.60494 9858.93936 33579.00295
152737.77298 103306.57491 9867.30108 33589.45791
152741.77308 103336.52484 9875.66725 33599.91447
152745.77319 103366.45473 9884.03786 33610.37263
152749.7733 103396.36455 9892.41292 33620.83239
152753.7734 103426.25428 9900.79243 33631.29375
152757.77351 103456.12391 9909.17638 33641.7567
152761.77361 103485.97341 9917.56478 33652.22126
152765.77372 103515.80277 9925.95763 33662.68742
152769.77382 103545.61197 9934.35494 33673.15519
152773.77393 103575.40098 9942.75669 33683.62455
152777.77404 103605.1698 9951.1629 33694.09551
152781.77414 103634.91839 9959.57357 33704.56808
152785.77425 103664.64674 9967.98869 33715.04225
152789.77435 103694.35484 9976.40827 33725.51801
152793.77446 103724.04266 9984.83231 33735.99538
152797.77456 103753.71018 9993.26081 33746.47436
152801.77467 103783.35738 10001.69377 33756.95493
152805.77478 103812.98425 10010.13119 33767.43711
152809.77488 103842.59077 10018.57307 33777.92089
152813.77499 103872.17692 10027.01942 33788.40627
152817.77509 103901.74267 10035.47024 33798.89326
152821.7752 103931.28801 10043.92552 33809.38185
152825.7753 103960.81292 10052.38527 33819.87204
152829.77541 103990.31738 10060.84949 33830.36384
152833.77552 104019.80138 10069.31818 33840.85724
152837.77562 104049.26489 10077.79134 33851.35224
152841.77573 104078.70789 10086.26897 33861.84885
152845.77583 104108.13036 10094.75108 33872.34706
152849.77594 104137.53229 10103.23766 33882.84687
152853.77604 104166.91366 10111.72872 33893.34829
152857.77615 104196.27444 10120.22425 33903.85132
152861.77626 104225.61463 10128.72427 33914.35595
152865.77636 104254.93419 10137.22876 33924.86218
152869.77647 104284.23311 10145.73774 33935.37002
152873.77657 104313.51137 10154.2512 33945.87947
152877.77668 104342.76896 10162.76914 33956.39052
152881.77679 104372.00585 10171.29156 33966.90317
152885.77689 104401.22202 10179.81847 33977.41744
152889.777 104430.41746 10188.34987 33987.9333
152893.7771 104459.59214 10196.88575 33998.45078
152897.77721 104488.74605 10205.42613 34008.96986
152901.77731 104517.87916 10213.97099 34019.49054
152905.77742 104546.99147 10222.52035 34030.01284
152909.77753 104576.08294 10231.0742 34040.53674
152913.77763 104605.15356 10239.63254 34051.06224
152917.77774 104634.20332 10248.19538 34061.58936
152921.77784 104663.23219 10256.76271 34072.11808
152925.77795 104692.24015 10265.33454 34082.64841
152929.77805 104721.22718 10273.91087 34093.18035
152933.77816 104750.19327 10282.4917 34103.71389
152937.77827 104779.1384 10291.07703 34114.24904
152941.77837 104808.06254 10299.66686 34124.7858
152945.77848 104836.96568 10308.2612 34135.32417
152949.77858 104865.8478 10316.86004 34145.86415
152953.77869 104894.70888 10325.46338 34156.40573
152957.77879 104923.54889 10334.07123 34166.94893
152961.7789 104952.36783 10342.68359 34177.49373
152965.77901 104981.16567 10351.30046 34188.04014
152969.77911 105009.9424 10359.92184 34198.58817
152973.77922 105038.69799 10368.54773 34209.1378
152977.77932 105067.43242 10377.17813 34219.68904
152981.77943 105096.14568 10385.81305 34230.24189
152985.77953 105124.83775 10394.45248 34240.79635
152989.77964 105153.5086 10403.09643 34251.35242
152993.77975 105182.15823 10411.74489 34261.9101
152997.77985 105210.7866 10420.39788 34272.46939
153001.77996 105239.3937 10429.05538 34283.0303
153005.78006 105267.97952 10437.7174 34293.59281
153009.78017 105296.54403 10446.38395 34304.15693
153013.78027 105325.08721 10455.05502 34314.72267
153017.78038 105353.60904 10463.73061 34325.29001
153021.78049 105382.10951 10472.41073 34335.85897
153025.78059 105410.5886 10481.09537 34346.42954
153029.7807 105439.04628 10489.78455 34357.00172
153033.7808 105467.48255 10498.47825 34367.57552
153037.78091 105495.89737 10507.17648 34378.15092
153041.78101 105524.29073 10515.87924 34388.72794
153045.78112 105552.66261 10524.58654 34399.30657
153049.78123 105581.01299 10533.29837 34409.88681
153053.78133 105609.34185 10542.01473 34420.46867
153057.78144 105637.64918 10550.73563 34431.05214
153061.78154 105665.93496 10559.46107 34441.63722
153065.78165 105694.19916 10568.19105 34452.22391
153069.78175 105722.44176 10576.92556 34462.81222
153073.78186 105750.66275 10585.66462 34473.40214
153077.78197 105778.86211 10594.40822 34483.99368
153081.78207 105807.03982 10603.15636 34494.58683
153085.78218 105835.19586 10611.90904 34505.18159
153089.78228 105863.33021 10620.66627 34515.77797
153093.78239 105891.44285 10629.42805 34526.37596
153097.78249 105919.53377 10638.19438 34536.97557
153101.7826 105947.60293 10646.96525 34547.57679
153105.78271 105975.65034 10655.74067 34558.17963
153109.78281 106003.67596 10664.52065 34568.78408
153113.78292 106031.67977 10673.30518 34579.39015
153117.78302 106059.66176 10682.09426 34589.99783
153121.78313 106087.62191 10690.88789 34600.60713
153125.78324 106115.5602 10699.68609 34611.21804
153129.78334 106143.47661 10708.48884 34621.83057
153133.78345 106171.37112 10717.29614 34632.44472
153137.78355 106199.24372 10726.10801 34643.06048
153141.78366 106227.09437 10734.92444 34653.67786
153145.78376 106254.92307 10743.74543 34664.29686
153149.78387 106282.72979 10752.57098 34674.91747
153153.78398 106310.51452 10761.4011 34685.5397
153157.78408 106338.27724 10770.23578 34696.16354
153161.78419 106366.01792 10779.07503 34706.78901
153165.78429 106393.73656 10787.91884 34717.41609
153169.7844 106421.43312 10796.76723 34728.04479
153173.7845 106449.10759 10805.62018 34738.67511
153177.78461 106476.75995 10814.47771 34749.30704
153181.78472 106504.39019 10823.33981 34759.94059
153185.78482 106531.99828 10832.20648 34770.57576
153189.78493 106559.5842 10841.07773 34781.21255
153193.78503 106587.14794 10849.95355 34791.85096
153197.78514 106614.68947 10858.83395 34802.49099
153201.78524 106642.20878 10867.71893 34813.13263
153205.78535 106669.70585 10876.60849 34823.7759
153209.78546 106697.18065 10885.50262 34834.42078
153213.78556 106724.63318 10894.40134 34845.06729
153217.78567 106752.0634 10903.30465 34855.71541
153221.78577 106779.47131 10912.21253 34866.36515
153225.78588 106806.85688 10921.12501 34877.01652
153229.78598 106834.22009 10930.04206 34887.6695
153233.78609 106861.56093 10938.96371 34898.3241
153237.7862 106888.87937 10947.88994 34908.98033
153241.7863 106916.1754 10956.82077 34919.63817
153245.78641 106943.44899 10965.75619 34930.29764
153249.78651 106970.70014 10974.69619 34940.95872
153253.78662 106997.92881 10983.6408 34951.62143
153257.78672 107025.13499 10992.58999 34962.28576
153261.78683 107052.31866 11001.54378 34972.95171
153265.78694 107079.4798 11010.50217 34983.61928
153269.78704 107106.6184 11019.46516 34994.28847
153273.78715 107133.73443 11028.43275 35004.95929
153277.78725 107160.82787 11037.40494 35015.63173
153281.78736 107187.89871 11046.38172 35026.30579
153285.78746 107214.94692 11055.36312 35036.98147
153289.78757 107241.97249 11064.34911 35047.65877
153293.78768 107268.9754 11073.33971 35058.3377
153297.78778 107295.95563 11082.33492 35069.01825
153301.78789 107322.91316 11091.33474 35079.70043
153305.78799 107349.84797 11100.33916 35090.38422
153309.7881 107376.76004 11109.34819 35101.06964
153313.7882 107403.64935 11118.36184 35111.75669
153317.78831 107430.51589 11127.38009 35122.44536
153321.78842 107457.35963 11136.40296 35133.13565
153325.78852 107484.18056 11145.43045 35143.82756
153329.78863 107510.97865 11154.46255 35154.5211
153333.78873 107537.75389 11163.49927 35165.21627
153337.78884 107564.50626 11172.5406 35175.91306
153341.78894 107591.23573 11181.58656 35186.61147
153345.78905 107617.9423 11190.63713 35197.31151
153349.78916 107644.62594 11199.69233 35208.01318
153353.78926 107671.28663 11208.75215 35218.71647
153357.78937 107697.92435 11217.81659 35229.42138
153361.78947 107724.53909 11226.88566 35240.12792
153365.78958 107751.13082 11235.95936 35250.83609
153369.78969 107777.69952 11245.03768 35261.54588
153373.78979 107804.24519 11254.12063 35272.2573
153377.7899 107830.76779 11263.20821 35282.97034
153381.79 107857.2673 11272.30043 35293.68501
153385.79011 107883.74372 11281.39727 35304.40131
153389.79021 107910.19702 11290.49875 35315.11924
153393.79032 107936.62718 11299.60486 35325.83879
153397.79043 107963.03418 11308.71561 35336.55997
153401.79053 107989.418 11317.83099 35347.28277
153405.79064 108015.77863 11326.95102 35358.00721
153409.79074 108042.11604 11336.07568 35368.73327
153413.79085 108068.43022 11345.20498 35379.46096
153417.79095 108094.72114 11354.33892 35390.19027
153421.79106 108120.9888 11363.47751 35400.92122
153425.79117 108147.23316 11372.62074 35411.65379
153429.79127 108173.45421 11381.76862 35422.38799
153433.79138 108199.65193 11390.92114 35433.12382
153437.79148 108225.8263 11400.07831 35443.86128
153441.79159 108251.9773 11409.24013 35454.60037
153445.79169 108278.10492 11418.40659 35465.34109
153449.7918 108304.20913 11427.57771 35476.08343
